131,7002156489,1,1,91.83,1
132,7000773785,1,1,91.81,1
133,7000082146,1,1,91.81,1
134,7001140018,1,1,91.81,1
135,7002073590,1,1,91.77,1
136,7000978922,1,1,91.75,1
137,7001318860,1,1,91.71,1
138,7002386614,1,1,91.71,1
139,7000434993,1,1,91.65,1
140,7000842869,1,1,91.65,1
141,7002190047,1,1,91.65,1
142,7001991331,1,1,91.62,1
143,7000225054,1,1,91.62,1
144,7000188063,1,1,91.58,1
145,7000243838,1,1,91.56,1
146,7000568736,1,1,91.54,1
147,7001491970,1,1,91.52,1
148,7000181931,1,1,91.52,1
149,7000449306,1,1,91.52,1
150,7001946665,1,1,91.48,1
151,7001139405,1,1,91.48,1
152,7002255133,1,1,91.46,1
153,7001253499,1,1,91.44,1
154,7000684166,1,1,91.44,1
155,7001611871,1,1,91.44,1
156,7002006131,1,1,91.42,1
157,7000424140,1,1,91.42,1
158,7001106928,1,1,91.42,1
159,7000067358,1,1,91.39,1
160,7001689405,1,1,91.37,1
161,7000283455,1,1,91.31,1
162,7000804506,1,1,91.29,1
163,7001991189,1,1,91.29,1
164,7002325094,1,1,91.27,1
165,7002381139,1,1,91.25,1
166,7001064233,1,1,91.23,1
167,7001027145,1,1,91.23,1
168,7001608965,1,1,91.21,1
169,7000470433,1,1,91.21,1
170,7001958997,1,1,91.19,1
171,7001827220,1,1,91.19,1
172,7001239710,1,1,91.19,1
173,7002250862,1,1,91.19,1
174,7000750937,1,1,91.14,1
175,7001025572,1,1,91.08,1
176,7002306838,1,1,91.08,1
177,7000066255,1,1,91.06,1
178,7001485331,1,1,91.02,1
179,7000787992,1,1,91.02,1
180,7000909493,1,1,90.98,1
181,7001131483,1,1,90.95,1
182,7002139576,1,1,90.95,1
183,7000816647,1,1,90.93,1
184,7001747720,1,1,90.91,1
185,7000664337,1,1,90.89,1
186,7000438496,1,1,90.87,1
187,7000807579,1,1,90.85,1
188,7001744332,1,1,90.81,1
189,7000801574,1,1,90.79,1
190,7000083320,1,1,90.77,1
191,7001601852,1,1,90.75,1
192,7001291869,1,1,90.72,1
193,7000935370,1,1,90.72,1
194,7001405503,1,1,90.72,1
195,7002068253,1,1,90.7,1
196,7002064433,1,1,90.68,1
197,7001842782,1,1,90.66,1
198,7000466997,1,1,90.56,1
199,7001735929,1,1,90.54,1
200,7001130122,1,1,90.54,1
201,7002265214,1,1,90.52,1
202,7001137118,1,1,90.52,1
203,7000847047,1,1,90.49,1
204,7000731206,1,1,90.45,1
205,7001525880,1,1,90.43,1
206,7002103718,1,1,90.41,1
207,7002052069,1,1,90.39,1
208,7000271575,1,1,90.33,1
209,7001491411,1,1,90.31,1
210,7001730572,1,1,90.28,1
211,7002208970,1,1,90.28,1
212,7001668091,1,1,90.24,1
213,7002275340,1,1,90.22,1
214,7000412242,1,1,90.16,1
215,7000429171,1,1,90.16,1
216,7000961685,1,1,90.16,1
217,7001752187,1,1,90.16,1
218,7000404694,1,1,90.14,1
219,7002253538,1,1,90.14,1
220,7000650367,1,1,90.14,1
221,7002232854,1,1,90.12,1
222,7000025140,1,1,90.1,1
223,7001015343,1,1,90.1,1
224,7000638830,1,1,90.1,1
225,7001254595,1,1,90.05,1
226,7002229333,1,1,90.05,1
227,7000398953,1,1,90.05,1
228,7001391789,1,1,90.01,1
229,7002112877,1,1,90.01,1
230,7000914882,1,1,89.95,1
231,7001131146,1,1,89.95,1
232,7000423619,1,1,89.95,1
233,7000392663,1,1,89.95,1
234,7000773763,1,1,89.93,1
235,7000811354,1,1,89.93,1
236,7001912040,1,1,89.91,1
237,7000054890,1,1,89.91,1
238,7000945643,1,1,89.91,1
239,7000282203,1,1,89.87,1
240,7000552538,1,1,89.85,1
241,7000970790,0,1,89.72,1
242,7000053209,1,1,89.72,1
243,7000373784,1,1,89.72,1
244,7000690413,1,1,89.66,1
245,7001043866,1,1,89.64,1
246,7000915995,1,1,89.61,1
247,7001346376,1,1,89.61,1
248,7001340124,1,1,89.59,1
249,7001629843,1,1,89.57,1
250,7001375171,1,1,89.55,1
251,7002125867,1,1,89.55,1
252,7001413618,1,1,89.55,1
253,7000094553,1,1,89.53,1
254,7001723912,1,1,89.53,1
255,7000483944,1,1,89.51,1
256,7002177450,1,1,89.51,1
257,7002329343,1,1,89.51,1
258,7000341456,1,1,89.47,1
259,7001399120,1,1,89.45,1
260,7001249501,1,1,89.41,1
261,7000152801,1,1,89.38,1
262,7000292725,1,1,89.38,1
263,7000420144,1,1,89.38,1
264,7000713494,1,1,89.36,1
265,7001941611,1,1,89.36,1
266,7000155498,1,1,89.34,1
267,7000387329,1,1,89.32,1
268,7001726193,1,1,89.3,1
269,7001479614,1,1,89.3,1
270,7000919349,1,1,89.3,1
271,7000383354,1,1,89.26,1
272,7001401956,1,1,89.26,1
273,7000618760,1,1,89.26,1
274,7001420491,1,1,89.22,1
275,7001827234,1,1,89.22,1
276,7002327455,1,1,89.2,1
277,7001683716,1,1,89.2,1
278,7001875923,1,1,89.18,1
279,7000278351,1,1,89.18,1
280,7000468882,1,1,89.18,1
281,7000405373,1,1,89.18,1
282,7001192594,1,1,89.18,1
283,7001744772,1,1,89.15,1
284,7000546260,1,1,89.13,1
285,7002298770,1,1,89.11,1
286,7000744572,1,1,89.11,1
287,7000679818,1,1,89.09,1
288,7001873822,1,1,89.09,1
289,7002016015,1,1,89.09,1
290,7000045278,1,1,89.09,1
291,7000527270,1,1,89.07,1
292,7002084791,1,1,89.07,1
293,7000239442,1,1,89.05,1
294,7000181355,1,1,89.05,1
295,7000904161,1,1,89.05,1
296,7000612274,1,1,89.05,1
297,7001918301,1,1,89.03,1
298,7000941553,1,1,89.01,1
299,7001706767,1,1,89.01,1
300,7001388019,1,1,88.99,1
301,7000774337,1,1,88.97,1
302,7000872530,1,1,88.97,1
303,7000470186,1,1,88.94,1
304,7001687218,1,1,88.94,1
305,7000434434,1,1,88.94,1
306,7000006340,1,1,88.94,1
307,7001605230,1,1,88.94,1
308,7001654283,1,1,88.94,1
309,7001453550,1,1,88.92,1
310,7000060459,1,1,88.92,1
311,7001987994,1,1,88.9,1
312,7001185030,1,1,88.9,1
313,7001815193,1,1,88.9,1
314,7000345110,1,1,88.88,1
315,7000045634,1,1,88.88,1
316,7002356152,1,1,88.88,1
317,7001553312,1,1,88.88,1
318,7002377291,1,1,88.84,1
319,7002012276,1,1,88.84,1
320,7001583103,1,1,88.84,1
321,7001074528,1,1,88.82,1
322,7001768354,1,1,88.82,1
323,7000118533,1,1,88.76,1
324,7000255537,1,1,88.74,1
325,7000374364,1,1,88.74,1
326,7001596500,1,1,88.65,1
327,7001401946,1,1,88.63,1
328,7000606463,1,1,88.63,1
329,7001776374,1,1,88.61,1
330,7002031709,1,1,88.61,1
331,7001090897,1,1,88.61,1
332,7001632563,1,1,88.61,1
333,7002029874,1,1,88.61,1
334,7001131946,1,1,88.61,1
335,7000889643,1,1,88.57,1
336,7000194153,1,1,88.57,1
337,7000753786,1,1,88.57,1
338,7000509961,1,1,88.55,1
339,7000163529,1,1,88.53,1
340,7001758221,1,1,88.53,1
341,7001036176,1,1,88.53,1
342,7002303899,1,1,88.48,1
343,7002285925,1,1,88.44,1
344,7002357009,1,1,88.4,1
345,7001190801,1,1,88.38,1
346,7001857742,1,1,88.36,1
347,7000956622,1,1,88.36,1
348,7000084168,1,1,88.32,1
349,7000684526,1,1,88.32,1
350,7001059844,1,1,88.32,1
351,7000171348,1,1,88.32,1
352,7000344525,1,1,88.32,1
353,7002043580,1,1,88.3,1
354,7000784589,1,1,88.3,1
355,7000808223,1,1,88.3,1
356,7000747672,1,1,88.27,1
357,7000808520,1,1,88.27,1
358,7000469527,1,1,88.23,1
359,7000952761,1,1,88.23,1
360,7002263500,1,1,88.23,1
361,7000273287,1,1,88.23,1
362,7001133996,1,1,88.23,1
363,7000672045,1,1,88.21,1
364,7000347542,1,1,88.21,1
365,7000556332,1,1,88.21,1
366,7000457501,1,1,88.19,1
367,7002395236,1,1,88.17,1
368,7000704884,1,1,88.15,1
369,7001441889,1,1,88.15,1
370,7000504731,1,1,88.13,1
371,7001042373,1,1,88.13,1
372,7000264727,1,1,88.11,1
373,7002194205,1,1,88.11,1
374,7001769467,1,1,88.07,1
375,7001041087,1,1,88.04,1
376,7000983063,1,1,88.02,1
377,7002052163,1,1,88.02,1
378,7000204297,1,1,88,1
379,7000710943,1,1,88,1
380,7001902974,1,1,87.98,1
381,7002207826,1,1,87.98,1
382,7002255030,1,1,87.96,1
383,7001738615,1,1,87.96,1
384,7002197685,1,1,87.94,1
385,7002047566,1,1,87.94,1
386,7000225686,1,1,87.92,1
387,7002243191,1,1,87.9,1
388,7000469625,1,1,87.9,1
389,7002184839,1,1,87.88,1
390,7001068198,1,1,87.88,1
391,7000428093,1,1,87.88,1
392,7001388942,1,1,87.88,1
393,7000755249,1,1,87.86,1
394,7002005190,1,1,87.86,1
395,7001952601,1,1,87.86,1
396,7000430965,1,1,87.86,1
397,7001968966,1,1,87.86,1
398,7000769460,1,1,87.86,1
399,7001472013,1,1,87.84,1
400,7000648860,1,1,87.84,1
401,7001810507,1,1,87.84,1
402,7002177982,1,1,87.84,1
403,7001110356,1,1,87.81,1
404,7000131942,1,1,87.79,1
405,7002246963,1,1,87.79,1
406,7002041350,1,1,87.77,1
407,7001095873,1,1,87.75,1
408,7002172082,1,1,87.75,1
409,7000201378,1,1,87.75,1
410,7001267495,1,1,87.73,1
411,7002402524,1,1,87.73,1
412,7001875046,1,1,87.71,1
413,7000594375,1,1,87.67,1
414,7000063148,1,1,87.67,1
415,7000240307,1,1,87.65,1
416,7001874847,1,1,87.63,1
417,7000728573,1,1,87.6,1
418,7001444290,1,1,87.6,1
419,7001703187,1,1,87.58,1
420,7000809998,1,1,87.58,1
421,7001866491,1,1,87.58,1
422,7001681043,1,1,87.56,1
423,7002111662,1,1,87.56,1
424,7001760152,1,1,87.54,1
425,7000005884,1,1,87.54,1
426,7001806778,1,1,87.52,1
427,7000273243,1,1,87.46,1
428,7000160577,1,1,87.44,1
429,7000335265,1,1,87.44,1
430,7001618821,1,1,87.4,1
431,7000488911,1,1,87.4,1
432,7000427961,1,1,87.4,1
433,7000113146,1,1,87.37,1
434,7001685000,1,1,87.37,1
435,7002208793,1,1,87.35,1
436,7000992213,1,1,87.35,1
437,7001146005,1,1,87.33,1
438,7000493042,1,1,87.33,1
439,7000978472,1,1,87.31,1
440,7000953547,1,1,87.31,1
441,7001919928,1,1,87.31,1
442,7002247681,1,1,87.29,1
443,7001956496,0,1,87.29,1
444,7001852399,1,1,87.27,1
445,7000063558,1,1,87.27,1
446,7001230518,1,1,87.27,1
447,7001139406,1,1,87.25,1
448,7002007056,1,1,87.23,1
449,7000432514,1,1,87.23,1
450,7000795207,1,1,87.16,1
451,7001865149,1,1,87.14,1
452,7002255176,1,1,87.14,1
453,7001085556,1,1,87.12,1
454,7001926438,1,1,87.12,1
455,7002085013,1,1,87.12,1
456,7000297118,1,1,87.1,1
457,7000661532,1,1,87.1,1
458,7001582989,1,1,87.08,1
459,7001296060,1,1,87.08,1
460,7001614779,1,1,87.06,1
461,7001128306,1,1,87.06,1
462,7000368893,1,1,87.06,1
463,7001637682,1,1,87.04,1
464,7002115483,1,1,87.02,1
465,7001978747,1,1,87.02,1
466,7001577462,1,1,87.02,1
467,7000918412,1,1,87,1
468,7002179357,1,1,86.98,1
469,7001436707,1,1,86.98,1
470,7001941519,1,1,86.96,1
471,7000568637,1,1,86.91,1
472,7001618285,1,1,86.91,1
473,7002317048,1,1,86.89,1
474,7002234202,1,1,86.89,1
475,7001956398,1,1,86.89,1
476,7001048691,1,1,86.89,1
477,7002170730,1,1,86.85,1
478,7000726522,1,1,86.85,1
479,7001588398,1,1,86.85,1
480,7002342265,1,1,86.83,1
481,7001854644,1,1,86.83,1
482,7000481181,1,1,86.79,1
483,7000121708,1,1,86.79,1
484,7001794090,1,1,86.79,1
485,7000175003,1,1,86.77,1
486,7001074961,1,1,86.77,1
487,7000465843,1,1,86.75,1
488,7000091030,1,1,86.75,1
489,7002234044,1,1,86.75,1
490,7002261889,1,1,86.75,1
491,7001751936,1,1,86.73,1
492,7002010156,1,1,86.73,1
493,7002249038,1,1,86.73,1
494,7002121833,1,1,86.68,1
495,7000577935,1,1,86.66,1
496,7000340885,1,1,86.66,1
497,7002033806,1,1,86.66,1
498,7001195199,1,1,86.66,1
499,7000611906,1,1,86.64,1
500,7000458885,1,1,86.6,1
501,7001539592,0,1,86.6,1
502,7000703833,1,1,86.58,1
503,7001379452,1,1,86.58,1
504,7000408872,1,1,86.56,1
505,7000022745,1,1,86.56,1
506,7001337868,1,1,86.54,1
507,7000951801,1,1,86.49,1
508,7002103150,1,1,86.49,1
509,7000401418,1,1,86.47,1
510,7000690666,1,1,86.47,1
511,7002044047,1,1,86.45,1
512,7000011819,1,1,86.45,1
513,7000575049,1,1,86.43,1
514,7001503764,1,1,86.43,1
515,7002363574,1,1,86.43,1
516,7000669901,1,1,86.41,1
517,7002146384,1,1,86.39,1
518,7001952592,1,1,86.37,1
519,7001874011,1,1,86.37,1
520,7000650518,1,1,86.35,1
521,7002026226,1,1,86.35,1
522,7000593916,1,1,86.35,1
523,7002078496,1,1,86.33,1
524,7001009756,1,1,86.33,1
525,7000239718,1,1,86.33,1
526,7001418864,1,1,86.33,1
527,7002190840,1,1,86.31,1
528,7002409950,1,1,86.29,1
529,7002073418,1,1,86.29,1
530,7001739783,1,1,86.29,1
531,7002057099,1,1,86.26,1
532,7000281309,1,1,86.26,1
533,7000293611,1,1,86.24,1
534,7001615100,1,1,86.22,1
535,7001105616,1,1,86.2,1
536,7000202075,1,1,86.2,1
537,7000985308,1,1,86.2,1
538,7000066962,1,1,86.2,1
539,7000013006,1,1,86.16,1
540,7000867973,1,1,86.16,1
541,7000622173,1,1,86.16,1
542,7001219157,1,1,86.14,1
543,7000591463,1,1,86.14,1
544,7000118907,1,1,86.14,1
545,7001473412,1,1,86.14,1
546,7002371331,1,1,86.12,1
547,7000401058,1,1,86.12,1
548,7001774550,1,1,86.1,1
549,7001148607,1,1,86.1,1
550,7001533207,1,1,86.1,1
551,7000429772,1,1,86.1,1
552,7000255056,1,1,86.06,1
553,7000910690,1,1,86.06,1
554,7001915739,1,1,86.03,1
555,7001308497,1,1,86.01,1
556,7000951093,1,1,86.01,1
557,7002330569,1,1,86.01,1
558,7001828232,1,1,86.01,1
559,7000933227,1,1,85.99,1
560,7000042026,1,1,85.97,1
561,7001076380,1,1,85.97,1
562,7000126275,1,1,85.97,1
563,7000801032,1,1,85.97,1
564,7000657927,1,1,85.95,1
565,7001194648,1,1,85.95,1
566,7001675511,1,1,85.93,1
567,7002224031,1,1,85.91,1
568,7000220223,1,1,85.91,1
569,7000077298,1,1,85.89,1
570,7000449877,1,1,85.89,1
571,7000075777,1,1,85.87,1
572,7000916486,1,1,85.87,1
573,7001966001,1,1,85.87,1
574,7002191800,1,1,85.87,1
575,7000811517,1,1,85.85,1
576,7001280504,1,1,85.82,1
577,7001040137,1,1,85.8,1
578,7002206959,1,1,85.78,1
579,7000787791,1,1,85.78,1
580,7000025003,1,1,85.78,1
581,7002206893,1,1,85.76,1
582,7000764379,1,1,85.76,1
583,7000749693,1,1,85.76,1
584,7001641265,1,1,85.76,1
585,7002120007,1,1,85.74,1
586,7001640243,1,1,85.74,1
587,7000202299,1,1,85.72,1
588,7001101111,1,1,85.72,1
589,7000495914,1,1,85.7,1
590,7000886737,1,1,85.68,1
591,7001895240,1,1,85.68,1
592,7000747251,1,1,85.68,1
593,7001444936,1,1,85.68,1
594,7000173009,1,1,85.66,1
595,7001033820,1,1,85.66,1
596,7001345001,1,1,85.64,1
597,7001578578,1,1,85.64,1
598,7000034770,1,1,85.64,1
599,7000290810,1,1,85.64,1
600,7001928085,1,1,85.62,1
601,7001708445,1,1,85.62,1
602,7000389708,1,1,85.59,1
603,7001829243,1,1,85.57,1
604,7001352612,1,1,85.57,1
605,7001508886,1,1,85.53,1
606,7000167731,1,1,85.51,1
607,7000794352,1,1,85.51,1
608,7001015889,1,1,85.49,1
609,7000518914,1,1,85.49,1
610,7001450249,1,1,85.47,1
611,7000096744,1,1,85.45,1
612,7001646363,1,1,85.45,1
613,7000517931,1,1,85.43,1
614,7000359284,1,1,85.43,1
615,7000542230,1,1,85.43,1
616,7000110686,1,1,85.41,1
617,7001327452,1,1,85.41,1
618,7001145089,1,1,85.41,1
619,7000156030,1,1,85.41,1
620,7001212883,1,1,85.39,1
621,7001361510,1,1,85.36,1
622,7000027137,1,1,85.34,1
623,7000756926,1,1,85.3,1
624,7001751796,1,1,85.28,1
625,7002223504,1,1,85.28,1
626,7001596907,1,1,85.26,1
627,7001688880,1,1,85.24,1
628,7001323683,1,1,85.22,1
629,7000518439,1,1,85.22,1
630,7001174417,1,1,85.22,1
631,7000343625,1,1,85.2,1
632,7001840961,1,1,85.2,1
633,7000572057,1,1,85.15,1
634,7001461243,1,1,85.15,1
635,7000211988,1,1,85.11,1
636,7000691271,1,1,85.11,1
637,7000291571,1,1,85.11,1
638,7001665815,1,1,85.09,1
639,7002371180,1,1,85.09,1
640,7002235921,1,1,85.05,1
641,7001609614,1,1,85.05,1
642,7000358641,1,1,85.05,1
643,7002066061,1,1,85.05,1
644,7000291062,1,1,85.03,1
645,7000207440,0,1,85.03,1
646,7002387925,1,1,85.03,1
647,7002022473,1,1,85.01,1
648,7000165115,1,1,85.01,1
649,7001218281,1,1,84.99,1
650,7001571759,1,1,84.99,1
651,7001124899,1,1,84.99,1
652,7002313080,1,1,84.99,1
653,7001338116,1,1,84.97,1
654,7001927114,1,1,84.95,1
655,7000961154,1,1,84.95,1
656,7002346743,1,1,84.95,1
657,7000557226,1,1,84.92,1
658,7001180313,1,1,84.92,1
659,7000387176,1,1,84.92,1
660,7001520578,1,1,84.92,1
661,7001139727,1,1,84.9,1
662,7001709243,1,1,84.9,1
663,7001274320,1,1,84.88,1
664,7000140555,1,1,84.88,1
665,7001061270,1,1,84.86,1
666,7000430384,1,1,84.86,1
667,7000101887,1,1,84.84,1
668,7000357795,1,1,84.84,1
669,7000085297,1,1,84.84,1
670,7000914741,1,1,84.84,1
671,7000693593,1,1,84.82,1
672,7001599563,1,1,84.82,1
673,7000208714,1,1,84.82,1
674,7000755411,1,1,84.82,1
675,7000241080,0,1,84.8,1
676,7001289746,0,1,84.8,1
677,7001855474,1,1,84.78,1
678,7002051052,1,1,84.76,1
679,7000287654,1,1,84.76,1
680,7000464933,1,1,84.76,1
681,7000200422,1,1,84.76,1
682,7000223594,1,1,84.72,1
683,7000195115,1,1,84.69,1
684,7002068328,1,1,84.69,1
685,7001526607,1,1,84.67,1
686,7000911140,1,1,84.67,1
687,7001450066,1,1,84.67,1
688,7000194144,1,1,84.65,1
689,7001967405,1,1,84.65,1
690,7001173416,1,1,84.65,1
691,7002269668,1,1,84.65,1
692,7001988517,1,1,84.65,1
693,7000481354,1,1,84.65,1
694,7000986545,1,1,84.63,1
695,7002074678,1,1,84.63,1
696,7001248107,1,1,84.63,1
697,7002192453,1,1,84.61,1
698,7001212115,1,1,84.61,1
699,7001056754,1,1,84.61,1
700,7000770458,1,1,84.59,1
701,7001957944,1,1,84.59,1
702,7000514420,1,1,84.57,1
703,7001009305,1,1,84.57,1
704,7000603268,1,1,84.55,1
705,7000175886,1,1,84.55,1
706,7001174630,1,1,84.55,1
707,7002137163,1,1,84.55,1
708,7001428845,1,1,84.53,1
709,7001793318,1,1,84.53,1
710,7000082436,1,1,84.53,1
711,7000739463,1,1,84.53,1
712,7000288824,1,1,84.53,1
713,7001543367,1,1,84.53,1
714,7001236109,1,1,84.51,1
715,7002377898,1,1,84.51,1
716,7001664411,1,1,84.48,1
717,7001746592,1,1,84.48,1
718,7000003314,1,1,84.46,1
719,7001010454,1,1,84.46,1
720,7002297884,1,1,84.44,1
721,7000803761,1,1,84.44,1
722,7001938154,1,1,84.42,1
723,7000657841,1,1,84.42,1
724,7001464879,1,1,84.42,1
725,7001237009,1,1,84.4,1
726,7001236617,1,1,84.4,1
727,7001936595,1,1,84.4,1
728,7002037623,1,1,84.4,1
729,7001761989,1,1,84.4,1
730,7002042123,1,1,84.4,1
731,7001879338,1,1,84.38,1
732,7001212930,1,1,84.36,1
733,7001564991,1,1,84.34,1
734,7000284800,1,1,84.34,1
735,7001010345,1,1,84.34,1
736,7002048986,1,1,84.32,1
737,7001260137,1,1,84.32,1
738,7000382898,1,1,84.3,1
739,7002180286,1,1,84.3,1
740,7001322999,1,1,84.28,1
741,7001172790,1,1,84.28,1
742,7002311081,1,1,84.25,1
743,7000812143,1,1,84.25,1
744,7002388376,1,1,84.25,1
745,7002239543,1,1,84.25,1
746,7002175232,1,1,84.23,1
747,7001481525,1,1,84.23,1
748,7001196354,1,1,84.21,1
749,7001254715,1,1,84.21,1
750,7000286808,1,1,84.19,1
751,7000092649,1,1,84.19,1
752,7002027387,1,1,84.17,1
753,7001320897,1,1,84.17,1
754,7000008572,1,1,84.17,1
755,7000939251,1,1,84.15,1
756,7002177976,1,1,84.15,1
757,7001996399,1,1,84.13,1
758,7002394538,1,1,84.13,1
759,7000379795,1,1,84.13,1
760,7000009180,1,1,84.11,1
761,7000220214,1,1,84.11,1
762,7001660229,1,1,84.09,1
763,7001652570,1,1,84.07,1
764,7001376673,1,1,84.07,1
765,7000344327,1,1,84.05,1
766,7001041458,1,1,84.02,1
767,7000035139,1,1,84.02,1
768,7002239016,1,1,84,1
769,7000567714,1,1,84,1
770,7002303137,1,1,84,1
771,7000109703,1,1,83.96,1
772,7000337975,1,1,83.94,1
773,7001309465,1,1,83.94,1
774,7002076083,1,1,83.94,1
775,7001540478,1,1,83.94,1
776,7000167531,1,1,83.92,1
777,7001471899,1,1,83.92,1
778,7002078764,1,1,83.9,1
779,7001036313,1,1,83.9,1
780,7000510981,1,1,83.9,1
781,7002409764,1,1,83.9,1
782,7002096968,1,1,83.88,1
783,7001811455,1,1,83.88,1
784,7000952221,1,1,83.86,1
785,7000547966,1,1,83.86,1
786,7001254628,1,1,83.84,1
787,7000889879,1,1,83.84,1
788,7000221275,1,1,83.81,1
789,7001791656,1,1,83.79,1
790,7000742299,1,1,83.77,1
791,7001733459,1,1,83.77,1
792,7000394615,1,1,83.77,1
793,7002337166,1,1,83.77,1
794,7001597865,1,1,83.75,1
795,7002264795,1,1,83.75,1
796,7000088286,1,1,83.75,1
797,7001122374,1,1,83.75,1
798,7001133561,1,1,83.73,1
799,7000816308,1,1,83.73,1
800,7000686136,1,1,83.71,1
801,7002019765,1,1,83.71,1
802,7000889961,1,1,83.71,1
803,7002279550,1,1,83.71,1
804,7000093573,1,1,83.69,1
805,7001618362,1,1,83.69,1
806,7000036677,1,1,83.67,1
807,7001420307,1,1,83.65,1
808,7001673807,1,1,83.65,1
809,7000561086,1,1,83.63,1
810,7000978817,1,1,83.63,1
811,7000306741,1,1,83.63,1
812,7000937740,1,1,83.61,1
813,7000168272,1,1,83.61,1
814,7002081172,1,1,83.61,1
815,7001043121,1,1,83.61,1
816,7001140260,1,1,83.58,1
817,7002068988,1,1,83.56,1
818,7000334720,1,1,83.54,1
819,7001526235,1,1,83.54,1
820,7000067087,1,1,83.54,1
821,7000019897,1,1,83.54,1
822,7000295933,1,1,83.52,1
823,7000738772,0,1,83.52,1
